Policy_ID,Policyholder_Name,Age,Gender,Policy_Start_Date,Policy_End_Date,Country,Vehicle_Make,Vehicle_Model,Vehicle_Year,Autonomy_Level,VIN,Coverage_Type,Annual_Premium,Deductible,Claim_History,Last_Claim_Date,Claim_Amount,Safety_Score,Num_Accidents,IoT_Monitoring,Past_Fraud_Record,Policy_Status,ML_Risk_Score,Dynamic_Risk_Score,Risk_Category
10900,Shannon Lee,38,1,0,0,0,0,1,2021,2,1HGCM82633A209250,1,895,402,2,0,4725,92,1,0,1,0,92,112,VERY HIGH
10901,Christopher Medina,45,0,0,0,0,1,3,2021,1,1HGCM82633A791995,2,1049,324,3,0,4622,63,1,0,1,0,63,83,VERY HIGH
10902,Frank Wilson,25,0,0,0,0,3,8,2022,0,1HGCM82633A769549,0,1430,492,1,0,2573,86,3,0,0,0,86,96,VERY HIGH
10903,Amanda Reid,53,1,0,0,0,3,2,2021,2,1HGCM82633A808708,0,1303,679,0,0,0,82,0,1,0,0,82,82,VERY HIGH
10904,Aaron Thompson,38,1,0,0,0,3,2,2022,2,1HGCM82633A778162,2,1212,533,1,0,2659,92,4,1,0,0,92,102,VERY HIGH
10905,Tonya Wall,53,0,0,0,0,3,7,2023,2,1HGCM82633A725721,0,1044,494,0,0,0,68,0,1,1,0,68,88,VERY HIGH
10906,Julia Boyer,48,1,0,0,0,2,11,2022,2,1HGCM82633A691079,2,1043,561,2,0,2577,77,2,1,0,0,77,77,HIGH B
10907,Christian Beck,26,0,0,0,0,0,1,2020,0,1HGCM82633A901065,0,1417,594,0,0,0,95,0,0,1,0,95,115,VERY HIGH
10908,Jacob Crawford,33,0,0,0,1,5,0,2021,1,1HGCM82633A031270,1,1121,378,1,0,4098,92,1,0,0,0,92,92,VERY HIGH
10909,Chad Fuller,40,1,0,0,0,2,11,2019,0,1HGCM82633A261188,2,825,377,2,0,4070,75,1,0,0,0,75,75,HIGH B
10910,Linda Wilson,40,0,0,0,1,3,2,2019,2,1HGCM82633A109535,2,1456,621,0,0,0,74,0,1,1,0,74,94,VERY HIGH
10911,Carl Walker,38,1,0,0,1,3,2,2020,1,1HGCM82633A887192,2,937,470,2,0,1816,88,0,1,1,0,88,108,VERY HIGH
10912,Erin Woods,53,0,0,0,1,2,11,2021,0,1HGCM82633A275202,0,818,691,2,0,3953,100,3,1,0,0,100,110,VERY HIGH
10913,Tyler Walter,31,1,0,0,0,0,10,2019,0,1HGCM82633A496459,2,1308,443,2,0,1802,67,5,1,0,0,67,77,HIGH B
10914,Tara Shaffer,64,1,0,0,0,3,2,2019,2,1HGCM82633A430747,2,1384,587,2,0,4261,89,3,1,0,0,89,99,VERY HIGH
10915,Nicholas Wright,39,1,0,0,1,2,11,2021,0,1HGCM82633A836361,2,1338,312,3,0,3095,69,5,0,0,0,69,79,HIGH B
10916,Sarah Campbell,40,1,0,0,0,0,10,2020,2,1HGCM82633A297666,0,919,341,3,0,439,81,0,0,0,0,81,81,VERY HIGH
10917,Sarah Drake,50,1,0,0,0,3,6,2023,2,1HGCM82633A165476,1,1450,515,2,0,2160,68,0,0,1,0,68,88,VERY HIGH
10918,Jamie Sanders,32,0,0,0,1,2,12,2019,0,1HGCM82633A145805,1,967,583,0,0,0,80,0,0,0,0,80,80,VERY HIGH
10919,John Gilbert,50,1,0,0,0,2,12,2021,1,1HGCM82633A091630,0,1287,494,0,0,0,61,3,1,0,0,61,71,HIGH B
10920,Erik Daniel,42,0,0,0,1,0,1,2020,2,1HGCM82633A410348,1,923,532,2,0,1371,88,2,1,1,0,88,108,VERY HIGH
10921,Miguel Lawrence,55,1,0,0,0,0,1,2019,1,1HGCM82633A333411,0,841,455,1,0,900,84,2,0,0,0,84,84,VERY HIGH
10922,Alexander Avila,60,0,0,0,0,0,1,2019,0,1HGCM82633A566572,1,1019,610,2,0,3349,75,0,1,0,0,75,75,HIGH B
10923,Adrienne Gallagher,56,0,0,0,1,1,13,2021,0,1HGCM82633A631481,1,857,641,2,0,4637,98,0,1,1,0,98,118,VERY HIGH
10924,John Cruz,26,0,0,0,1,1,3,2019,0,1HGCM82633A631601,2,886,609,3,0,142,93,2,1,0,0,93,93,VERY HIGH
10925,Michael Flowers,39,1,0,0,1,3,6,2022,2,1HGCM82633A031403,2,1219,432,0,0,0,91,5,0,1,0,91,121,VERY HIGH
10926,Walter Reid,58,0,0,0,1,2,11,2023,2,1HGCM82633A517916,0,1119,542,2,0,2926,98,1,0,0,0,98,98,VERY HIGH
10927,Larry Gould,28,1,0,0,0,0,1,2021,2,1HGCM82633A276436,2,1364,673,2,0,3179,100,3,0,1,0,100,130,VERY HIGH
10928,Brett Hartman,26,1,0,0,1,3,2,2023,1,1HGCM82633A422623,1,1141,513,0,0,0,63,5,0,0,0,63,73,HIGH B
10929,Jasmine Lee,42,0,0,0,1,4,4,2020,2,1HGCM82633A599106,2,844,306,2,0,4445,69,5,0,1,0,69,99,VERY HIGH
10930,Sarah King,70,1,0,0,0,2,11,2019,0,1HGCM82633A888135,1,816,694,1,0,1986,81,5,0,0,0,81,91,VERY HIGH
10931,Andrea Reed,60,1,0,0,1,5,0,2022,1,1HGCM82633A861918,1,1241,649,2,0,1024,96,5,0,1,0,96,126,VERY HIGH
10932,Amanda Johnson,46,1,0,0,1,5,0,2020,1,1HGCM82633A661537,2,1111,504,1,0,1638,73,3,0,0,0,73,83,VERY HIGH
10933,Colin Taylor,64,1,0,0,0,1,13,2019,1,1HGCM82633A973267,2,1246,693,1,0,3656,93,0,1,1,0,93,113,VERY HIGH
10934,Derrick Newton,35,0,0,0,1,1,3,2022,2,1HGCM82633A188659,1,1233,617,0,0,0,65,2,0,0,0,65,65,HIGH A
10935,Charles Bowman,51,0,0,0,0,3,8,2019,0,1HGCM82633A793373,2,915,378,0,0,0,62,1,1,0,0,62,62,HIGH A
10936,Christina Reynolds,30,1,0,0,0,4,4,2021,2,1HGCM82633A834979,2,1486,553,1,0,4805,77,1,1,0,0,77,77,HIGH B
10937,Mary Hines,69,0,0,0,0,2,11,2019,1,1HGCM82633A305176,1,1172,317,1,0,579,73,5,0,0,0,73,83,VERY HIGH
10938,Andrew Dawson,32,0,0,0,0,5,0,2019,0,1HGCM82633A983603,0,1205,315,1,0,3041,78,1,1,0,0,78,78,HIGH B
10939,Renee Hicks,45,1,0,0,0,0,10,2023,2,1HGCM82633A865871,1,1347,414,1,0,972,98,4,1,1,0,98,128,VERY HIGH
10940,Shirley Mccormick,64,0,0,0,1,0,10,2020,1,1HGCM82633A387241,2,1145,492,0,0,0,69,5,0,1,0,69,99,VERY HIGH
10941,Michele Keller,48,0,0,0,1,3,2,2019,2,1HGCM82633A805042,1,983,574,0,0,0,82,3,0,0,0,82,92,VERY HIGH
10942,Leah Jones,70,1,0,0,0,1,3,2020,2,1HGCM82633A687999,2,1243,422,2,0,1261,63,5,0,1,0,63,93,VERY HIGH
10943,Tyler Howard,28,0,0,0,0,1,3,2019,0,1HGCM82633A301868,0,878,649,1,0,1085,96,4,0,1,0,96,126,VERY HIGH
10944,Kenneth Kemp,53,1,0,0,1,0,10,2020,1,1HGCM82633A546716,1,893,318,3,0,4158,94,3,0,0,0,94,104,VERY HIGH
10945,Natasha Lee,63,1,0,0,1,3,6,2022,2,1HGCM82633A257574,0,1424,697,3,0,4547,83,3,0,0,0,83,93,VERY HIGH
10946,Wendy Murphy,32,0,0,0,0,1,13,2019,0,1HGCM82633A350231,0,1034,577,3,0,3984,92,0,0,0,0,92,92,VERY HIGH
10947,Nicholas Miller,46,1,0,0,1,3,7,2019,2,1HGCM82633A549526,1,1484,374,3,0,2417,65,3,1,1,0,65,95,VERY HIGH
10948,Samantha Smith,57,1,0,0,0,5,0,2019,2,1HGCM82633A210703,0,1116,442,3,0,1924,89,4,1,1,0,89,119,VERY HIGH
10949,Michelle Gilmore,49,1,0,0,1,1,13,2019,2,1HGCM82633A568559,0,1453,517,2,0,1694,78,1,1,1,0,78,98,VERY HIGH
10950,Douglas Fischer,47,1,0,0,0,0,10,2019,0,1HGCM82633A035472,1,1187,395,1,0,3264,76,4,1,0,0,76,86,VERY HIGH
10951,Natasha Romero,48,1,0,0,1,2,11,2023,0,1HGCM82633A981266,2,1428,408,0,0,0,63,1,1,1,0,63,83,VERY HIGH
10952,Jimmy Mckenzie,63,0,0,0,1,2,12,2019,0,1HGCM82633A612385,2,1040,349,1,0,3336,73,1,0,0,0,73,73,HIGH B
10953,Maria Reeves,25,1,0,0,0,3,9,2020,0,1HGCM82633A459686,2,1163,520,0,0,0,83,3,1,1,0,83,113,VERY HIGH
10954,Richard Douglas,51,0,0,0,1,0,10,2021,1,1HGCM82633A604976,1,1148,363,0,0,0,99,5,0,0,0,99,109,VERY HIGH
10955,Tina Anderson,40,1,0,0,1,3,6,2021,0,1HGCM82633A362498,1,1392,370,2,0,83,96,3,0,0,0,96,106,VERY HIGH
10956,Vincent Adams,31,0,0,0,0,4,14,2020,2,1HGCM82633A385309,1,1400,624,2,0,1669,96,5,1,1,0,96,126,VERY HIGH
10957,John Phillips,55,0,0,0,0,2,12,2022,1,1HGCM82633A651025,2,906,331,1,0,3584,80,4,0,1,0,80,110,VERY HIGH
10958,Anna Adams,69,0,0,0,0,3,2,2019,0,1HGCM82633A970605,1,1136,424,1,0,3834,90,5,1,1,0,90,120,VERY HIGH
10959,Dustin Cook,28,1,0,0,1,1,13,2019,1,1HGCM82633A704517,2,1374,513,2,0,3318,72,1,0,0,0,72,72,HIGH B
10960,Nicole Valencia,66,0,0,0,1,4,4,2020,0,1HGCM82633A391354,2,970,428,2,0,2662,85,2,1,0,0,85,85,VERY HIGH
10961,Jason Kim,46,0,0,0,0,4,14,2022,2,1HGCM82633A272189,0,1459,446,0,0,0,63,2,0,0,0,63,63,HIGH A
10962,Craig Bailey,26,1,0,0,1,5,0,2023,1,1HGCM82633A168186,0,1152,344,2,0,874,99,2,1,0,0,99,99,VERY HIGH
10963,Chad Lopez,58,1,0,0,1,4,14,2022,0,1HGCM82633A440816,0,1450,604,1,0,1432,85,0,1,0,0,85,85,VERY HIGH
10964,Rachel Chan,54,0,0,0,1,1,3,2019,2,1HGCM82633A618207,2,1312,470,0,0,0,73,3,1,0,0,73,83,VERY HIGH
10965,Catherine Patterson,54,1,0,0,0,2,12,2019,0,1HGCM82633A966712,1,1433,600,0,0,0,71,3,0,1,0,71,101,VERY HIGH
10966,Samuel Hayes,63,0,0,0,0,5,0,2021,0,1HGCM82633A479583,1,962,451,2,0,3604,92,0,1,1,0,92,112,VERY HIGH
10967,Ronald Smith,51,1,0,0,0,0,1,2021,2,1HGCM82633A123077,2,1361,438,0,0,0,96,0,1,1,0,96,116,VERY HIGH
10968,Rebecca Wood,58,1,0,0,1,1,13,2019,1,1HGCM82633A997543,2,1143,465,1,0,642,80,0,0,0,0,80,80,VERY HIGH
10969,Joseph Jensen,67,1,0,0,1,3,6,2023,2,1HGCM82633A275298,0,1087,504,2,0,4860,96,5,1,0,0,96,106,VERY HIGH
10970,Robert Miller,65,1,0,0,1,0,1,2021,2,1HGCM82633A721647,1,1302,585,2,0,4164,71,1,0,0,0,71,71,HIGH B
10971,Erin Perry,48,1,0,0,0,3,7,2022,2,1HGCM82633A494909,0,1442,552,0,0,0,85,3,1,0,0,85,95,VERY HIGH
10972,Scott Lambert,63,0,0,0,0,1,3,2021,2,1HGCM82633A477974,0,1111,319,0,0,0,80,3,1,0,0,80,90,VERY HIGH
10973,Bryan Thompson,41,1,0,0,1,2,12,2023,1,1HGCM82633A360363,1,949,573,0,0,0,71,2,1,1,0,71,91,VERY HIGH
10974,Daniel Madden,25,1,0,0,1,1,13,2019,2,1HGCM82633A983962,0,1402,387,2,0,1359,72,0,0,1,0,72,92,VERY HIGH
10975,Marissa Wilson,59,0,0,0,1,5,0,2019,1,1HGCM82633A693490,1,1256,610,3,0,3306,99,1,0,1,0,99,119,VERY HIGH
10976,Tamara Byrd,27,0,0,0,1,3,6,2020,0,1HGCM82633A596003,2,1117,454,2,0,2779,72,1,1,1,0,72,92,VERY HIGH
10977,Angel Hernandez,61,0,0,0,0,3,9,2020,2,1HGCM82633A303421,1,1071,663,0,0,0,95,2,1,1,0,95,115,VERY HIGH
10978,Bruce Li,28,1,0,0,1,0,1,2021,0,1HGCM82633A091446,1,903,439,2,0,2647,84,3,1,1,0,84,114,VERY HIGH
10979,Emily Brooks,39,1,0,0,1,5,0,2020,1,1HGCM82633A833822,1,1068,674,0,0,0,81,1,0,0,0,81,81,VERY HIGH
10980,Laura Barron,65,0,0,0,0,1,3,2023,0,1HGCM82633A224903,0,868,474,0,0,0,77,4,1,0,0,77,87,VERY HIGH
10981,Michelle James,25,1,0,0,0,3,8,2019,2,1HGCM82633A448302,0,1386,590,3,0,92,94,0,0,1,0,94,114,VERY HIGH
10982,Melanie Johnson,53,1,0,0,1,4,14,2019,2,1HGCM82633A161805,2,1278,467,2,0,3605,92,0,0,1,0,92,112,VERY HIGH
10983,Barbara Grant,55,1,0,0,0,5,0,2021,1,1HGCM82633A286748,0,1150,344,2,0,4024,93,1,1,0,0,93,93,VERY HIGH
10984,Sarah Rivera,59,1,0,0,1,5,0,2021,1,1HGCM82633A535586,2,992,412,0,0,0,72,4,1,0,0,72,82,VERY HIGH
10985,Jesus Spears,33,1,0,0,0,1,13,2022,2,1HGCM82633A966326,1,1336,452,1,0,495,91,1,0,0,0,91,91,VERY HIGH
10986,Eric Smith,51,1,0,0,0,1,3,2020,2,1HGCM82633A871504,0,1488,349,0,0,0,62,5,0,1,0,62,92,VERY HIGH
10987,Chelsea Walker,47,1,0,0,0,3,7,2019,1,1HGCM82633A480102,1,1334,608,2,0,2064,66,0,1,1,0,66,86,VERY HIGH
10988,Miguel Reynolds,41,1,0,0,1,5,0,2019,1,1HGCM82633A028499,2,853,636,0,0,0,74,5,1,0,0,74,84,VERY HIGH
10989,Chelsea Young,53,1,0,0,1,3,6,2021,0,1HGCM82633A570109,1,878,440,3,0,2118,87,0,0,1,0,87,107,VERY HIGH
10990,Mrs. Kathryn Porter,45,0,0,0,1,1,13,2020,2,1HGCM82633A446390,2,1241,533,3,0,3829,91,4,0,0,0,91,101,VERY HIGH
10991,James Adams,36,1,0,0,0,1,13,2023,2,1HGCM82633A484926,1,1171,601,3,0,1774,75,2,0,1,0,75,95,VERY HIGH
10992,Tanya Jones,65,1,0,0,1,1,3,2021,0,1HGCM82633A057431,0,1067,359,0,0,0,68,2,1,0,0,68,68,HIGH A
10993,Christopher Guzman,26,1,0,0,0,5,0,2019,1,1HGCM82633A225507,1,843,304,2,0,2187,84,0,1,1,0,84,104,VERY HIGH
10994,Benjamin White,42,1,0,0,1,3,9,2020,0,1HGCM82633A627062,1,1066,548,3,0,946,85,1,0,1,0,85,105,VERY HIGH
10995,Kelly Leon,37,0,0,0,1,3,9,2020,2,1HGCM82633A890287,1,863,350,0,0,0,76,0,0,1,0,76,96,VERY HIGH
10996,Joshua Castillo,50,1,0,0,0,3,2,2022,0,1HGCM82633A900395,1,1357,380,1,0,352,65,4,0,0,0,65,75,HIGH B
10997,Peter Moody,50,0,0,0,1,0,1,2022,0,1HGCM82633A791855,1,894,682,1,0,4932,92,1,0,0,0,92,92,VERY HIGH
10998,Mary Peterson,56,0,0,0,0,1,13,2021,1,1HGCM82633A495783,0,960,387,2,0,1947,92,4,1,1,0,92,122,VERY HIGH
10999,Geoffrey Stanley,59,1,0,0,1,5,0,2020,1,1HGCM82633A327874,2,1335,481,3,0,3055,60,5,1,1,0,60,90,VERY HIGH
